
0.002040;0.030096;-0.994018;0.001544;-0.023154;-0.004669;-nan;-nan;-nan;-0.764354;0.611533;0.204427;-0.631457;-0.774081;-240525096378864291020800.000000;0.000000;0.000000;0.000000;

0.002000;0.030090;-0.993522;-0.001769;-0.020306;-0.003958;-nan;-nan;-nan;-0.739610;0.641006;0.205155;-0.661813;-0.748099;-0.048488;0.122396;-0.171636;0.977528;

0.001757;0.030311;-0.993509;-0.003348;-0.018719;-0.004891;-nan;-nan;-nan;-0.739402;0.641307;0.204963;-0.662089;-0.747852;-0.048531;0.122159;-0.171587;0.977566;

0.001753;0.030296;-0.993993;-0.003844;-0.019764;-0.006535;-nan;-nan;-nan;-0.739092;0.641696;0.204862;-0.662472;-0.747510;-0.048585;0.121960;-0.171624;0.977584;

0.002240;0.030092;-0.993766;-0.005386;-0.022488;-0.005139;-nan;-nan;-nan;-0.738832;0.641960;0.204973;-0.662784;-0.747220;-0.048786;0.121842;-0.171898;0.977551;

0.001755;0.030100;-0.993762;-0.004442;-0.022561;-0.003263;-nan;-nan;-nan;-0.738674;0.642106;0.205086;-0.662970;-0.747045;-0.048941;0.121783;-0.172117;0.977520;

0.001513;0.029826;-0.993771;-0.001777;-0.021860;-0.003963;-nan;-nan;-nan;-0.738485;0.642305;0.205146;-0.663172;-0.746870;-0.048865;0.121831;-0.172133;0.977511;

0.001270;0.029810;-0.993769;-0.003891;-0.021259;-0.007946;-nan;-nan;-nan;-0.737798;0.643093;0.205148;-0.663973;-0.746156;-0.048896;0.121628;-0.172288;0.977509;

0.002000;0.030102;-0.993522;-0.004514;-0.021559;-0.006073;-nan;-nan;-nan;-0.737495;0.643427;0.205188;-0.664333;-0.745829;-0.049008;0.121502;-0.172456;0.977495;

0.002000;0.029841;-0.993533;-0.003157;-0.020909;-0.005602;-nan;-nan;-nan;-0.737225;0.643742;0.205174;-0.664650;-0.745546;-0.049015;0.121414;-0.172503;0.977498;

0.001755;0.029831;-0.993773;-0.001368;-0.019563;-0.005831;-nan;-nan;-nan;-0.736954;0.644090;0.205053;-0.664962;-0.745276;-0.048873;0.121342;-0.172370;0.977530;

0.001270;0.030316;-0.993747;-0.002939;-0.018660;-0.006296;-nan;-nan;-nan;-0.736667;0.644478;0.204866;-0.665319;-0.744959;-0.048856;0.121130;-0.172292;0.977570;

0.001516;0.030329;-0.993265;-0.002934;-0.018669;-0.006062;-nan;-nan;-nan;-0.736392;0.644852;0.204679;-0.665662;-0.744653;-0.048843;0.120919;-0.172215;0.977610;

0.001759;0.030097;-0.993278;-0.000223;-0.018710;-0.004890;-nan;-nan;-nan;-0.736182;0.645151;0.204490;-0.665905;-0.744450;-0.048629;0.120860;-0.171971;0.977660;

0.001757;0.030088;-0.993520;-0.000661;-0.020515;-0.004192;-nan;-nan;-nan;-0.735992;0.645382;0.204446;-0.666110;-0.744277;-0.048464;0.120887;-0.171853;0.977677;

0.001512;0.030069;-0.993760;-0.003134;-0.020494;-0.004896;-nan;-nan;-nan;-0.735762;0.645657;0.204404;-0.666384;-0.744031;-0.048488;0.120777;-0.171887;0.977685;

0.001512;0.030315;-0.993749;-0.004045;-0.021143;-0.005367;-nan;-nan;-nan;-0.735500;0.645951;0.204417;-0.666695;-0.743746;-0.048579;0.120655;-0.172014;0.977678;

0.002485;0.030079;-0.993526;-0.001795;-0.019149;-0.005127;-nan;-nan;-nan;-0.735272;0.646260;0.204261;-0.666968;-0.743507;-0.048490;0.120532;-0.171889;0.977715;

0.002245;0.030065;-0.993282;-0.001152;-0.018211;-0.006295;-nan;-nan;-nan;-0.734988;0.646654;0.204037;-0.667307;-0.743213;-0.048330;0.120390;-0.171677;0.977769;

0.001755;0.030094;-0.993762;-0.002458;-0.019382;-0.004893;-nan;-nan;-nan;-0.734770;0.646943;0.203907;-0.667573;-0.742976;-0.048301;0.120250;-0.171613;0.977798;

0.001755;0.029840;-0.993773;-0.002901;-0.021028;-0.004430;-nan;-nan;-nan;-0.734560;0.647181;0.203909;-0.667815;-0.742758;-0.048314;0.120187;-0.171663;0.977797;

0.001757;0.030094;-0.993520;-0.003086;-0.019745;-0.003254;-nan;-nan;-nan;-0.734428;0.647363;0.203803;-0.667987;-0.742600;-0.048364;0.120035;-0.171657;0.977817;

0.001759;0.030068;-0.993278;-0.003354;-0.021694;-0.004432;-nan;-nan;-nan;-0.734212;0.647591;0.203861;-0.668234;-0.742375;-0.048414;0.119989;-0.171773;0.977802;

0.002000;0.030067;-0.993522;-0.001804;-0.019655;-0.005362;-nan;-nan;-nan;-0.733964;0.647905;0.203755;-0.668521;-0.742121;-0.048323;0.119902;-0.171682;0.977829;

0.002000;0.030093;-0.993522;-0.001319;-0.018592;-0.004187;-nan;-nan;-nan;-0.733792;0.648162;0.203559;-0.668733;-0.741938;-0.048215;0.119777;-0.171506;0.977875;

0.001512;0.030107;-0.993760;-0.002376;-0.019578;-0.001846;-nan;-nan;-nan;-0.733739;0.648259;0.203438;-0.668812;-0.741866;-0.048232;0.119657;-0.171451;0.977899;

0.001757;0.030310;-0.993509;-0.000188;-0.022419;-0.002792;-nan;-nan;-nan;-0.733607;0.648374;0.203551;-0.668926;-0.741774;-0.048057;0.119829;-0.171416;0.977884;

0.001997;0.030301;-0.993753;0.000443;-0.022582;-0.004198;-nan;-nan;-nan;-0.733395;0.648573;0.203678;-0.669120;-0.741615;-0.047810;0.120043;-0.171349;0.977870;

0.001998;0.030064;-0.993745;0.000198;-0.022101;-0.005135;-nan;-nan;-nan;-0.733135;0.648838;0.203770;-0.669375;-0.741401;-0.047566;0.120212;-0.171271;0.977863;

0.001665;0.030338;-0.993731;-0.000644;-0.019941;-0.003721;-nan;-nan;-nan;-0.732975;0.649046;0.203683;-0.669551;-0.741251;-0.047419;0.120203;-0.171133;0.977888;

0.001665;0.030314;-0.993732;-0.001953;-0.021112;-0.002320;-nan;-nan;-nan;-0.732882;0.649151;0.203686;-0.669655;-0.741158;-0.047402;0.120193;-0.171139;0.977888;

0.001666;0.030057;-0.993737;-0.001058;-0.022006;-0.002088;-nan;-nan;-nan;-0.732792;0.649228;0.203761;-0.669736;-0.741090;-0.047315;0.120287;-0.171138;0.977877;

0.001421;0.030026;-0.993977;-0.001773;-0.020147;-0.004191;-nan;-nan;-nan;-0.732603;0.649462;0.203694;-0.669953;-0.740898;-0.047250;0.120230;-0.171081;0.977894;

0.001180;0.030264;-0.993723;-0.002531;-0.021809;-0.007008;-nan;-nan;-nan;-0.732240;0.649846;0.203775;-0.670350;-0.740543;-0.047201;0.120231;-0.171163;0.977879;

0.001423;0.030301;-0.993725;-0.003204;-0.023374;-0.006780;-nan;-nan;-nan;-0.731875;0.650193;0.203980;-0.670739;-0.740190;-0.047211;0.120287;-0.171370;0.977836;

0.001665;0.030324;-0.993726;-0.004033;-0.022353;-0.004668;-nan;-nan;-nan;-0.731638;0.650425;0.204090;-0.671007;-0.739940;-0.047325;0.120233;-0.171570;0.977808;

0.001666;0.030052;-0.993737;-0.002460;-0.019900;-0.004846;-nan;-nan;-nan;-0.731415;0.650703;0.204002;-0.671270;-0.739702;-0.047304;0.120119;-0.171539;0.977827;

0.001425;0.030073;-0.993493;-0.003996;-0.020617;-0.003677;-nan;-nan;-nan;-0.731250;0.650899;0.203970;-0.671477;-0.739506;-0.047429;0.119966;-0.171643;0.977828;

0.001666;0.030028;-0.993737;-0.006963;-0.021871;-0.005792;-nan;-nan;-nan;-0.730954;0.651208;0.204045;-0.671842;-0.739153;-0.047755;0.119723;-0.171993;0.977796;

0.001423;0.030061;-0.993735;-0.005616;-0.022774;-0.005325;-nan;-nan;-nan;-0.730676;0.651474;0.204194;-0.672165;-0.738845;-0.047978;0.119611;-0.172308;0.977754;

0.001423;0.030313;-0.993725;-0.001553;-0.020742;-0.004144;-nan;-nan;-nan;-0.730484;0.651695;0.204172;-0.672375;-0.738659;-0.047893;0.119602;-0.172266;0.977763;

0.001906;0.030539;-0.993959;0.000005;-0.022523;-0.003915;-nan;-nan;-nan;-0.730288;0.651878;0.204289;-0.672556;-0.738508;-0.047689;0.119782;-0.172223;0.977748;

0.002151;0.030288;-0.993730;0.001989;-0.024496;-0.004390;-nan;-nan;-nan;-0.730047;0.652062;0.204565;-0.672746;-0.738359;-0.047316;0.120189;-0.172163;0.977709;

